"locus","chr","start","stop","processed","K","n_snps","h2_ASD","h2_ADHD","p_ASD","p_ADHD","gate_pass","rho_hat","rho_raw","paramlim_drop","rho_lower","rho_upper","bivar_p","n_pheno_returned","dropped_pheno"
1331,8,102548681,103716053,TRUE,332,2684,NA,1.16794e-05,NA,0.450218,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1332,8,103716054,104467845,TRUE,203,1820,0.000242969,0.000264918,0.280298,0.00362865,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1333,8,104467846,105370130,TRUE,103,2264,2.60971e-06,8.30037e-05,0.478113,0.106181,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1334,8,105370131,106500950,TRUE,285,2208,NA,0.000254523,NA,0.0135167,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1335,8,106500951,107787163,TRUE,227,2481,0.000613318,0.000492828,0.0944362,5.33711e-06,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1336,8,107787164,108647463,TRUE,194,1956,0.000634252,0.000130265,0.072508,0.0775376,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1337,8,108647464,109920827,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1338,8,109920828,111207349,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1339,8,111207350,112601513,TRUE,94,1882,NA,0.000142917,NA,0.01701,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1340,8,112601514,113650853,TRUE,106,1963,NA,7.21566e-05,NA,0.142343,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1341,8,113650854,114781574,TRUE,84,2214,NA,4.32508e-06,NA,0.450714,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1342,8,114781575,115334858,TRUE,98,1456,0.000303582,5.01782e-05,0.156729,0.209366,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1343,8,115334859,116094203,TRUE,83,1809,0.000580238,1.50812e-05,0.02569,0.381276,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1344,8,116094204,118300068,TRUE,322,2999,0.000515613,0.00049712,0.172085,4.61491e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1345,8,118300069,119423298,TRUE,277,2066,6.50761e-05,0.000343999,0.438018,0.00148531,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1346,8,119423299,120216587,TRUE,176,1907,NA,0.000340185,NA,0.000182996,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1347,8,120216588,121554390,TRUE,210,2789,NA,0.000412289,NA,5.95131e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1348,8,121554391,122622804,TRUE,255,2417,NA,0.000424091,NA,0.000101866,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1349,8,122622805,124001019,TRUE,290,2303,NA,0.000312842,NA,0.00374471,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1350,8,124001020,125453322,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1351,8,125453323,126766827,TRUE,324,2781,NA,0.000513051,NA,3.12206e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1352,8,126766828,128073654,TRUE,323,2858,NA,0.000336172,NA,0.00304274,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1353,8,128073655,129291118,TRUE,484,2899,0.000630316,0.000421594,0.172935,0.00241493,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1354,8,129291119,130383563,TRUE,188,2322,0.000154476,0.000109687,0.34495,0.112264,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1355,8,130383564,131545725,TRUE,248,2644,0.000297311,0.000135479,0.26186,0.0945913,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1356,8,131545726,132534636,TRUE,274,2477,NA,0.000529709,NA,4.6213e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1357,8,132534637,133461551,TRUE,232,2319,NA,0.000514301,NA,2.63806e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1358,8,133461552,134509448,TRUE,329,2462,NA,0.00064171,NA,5.05533e-07,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1359,8,134509449,135313673,TRUE,329,2508,NA,0.000450607,NA,0.000206331,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1360,8,135313674,136220342,TRUE,266,2163,0.000236096,NA,0.309595,NA,FALSE,NA,NA,NA,NA,NA,NA,1,"ADHD"
1361,8,136220343,137527617,TRUE,216,2900,0.000113345,0.000251469,0.388672,0.00665415,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1362,8,137527618,138564843,TRUE,187,2385,0.000179533,0.000413448,0.323301,1.79416e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1363,8,138564844,139404631,TRUE,261,2180,NA,0.000195546,NA,0.0368753,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1364,8,139404632,140355988,TRUE,235,2130,NA,0.000433801,NA,5.70119e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1365,8,140355989,141527881,TRUE,354,2562,0.000233531,0.000335859,0.334397,0.00487077,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1366,8,141527882,142611889,TRUE,290,2165,NA,0.000476826,NA,5.14503e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1367,8,142611890,143611461,TRUE,200,2013,NA,0.000538796,NA,2.83315e-07,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1368,8,143611462,144934288,TRUE,191,2447,0.000265463,0.000216972,0.257655,0.0142886,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1369,8,144934289,146303787,TRUE,65,931,NA,0.000152617,NA,0.00578107,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1370,9,10469,653661,TRUE,202,1539,NA,0.000273844,NA,0.00303487,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1371,9,653662,1103598,TRUE,216,1317,0.000348354,0.000272691,0.214644,0.00390762,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1372,9,1103599,1874961,TRUE,315,2383,0.00111112,NA,0.0239741,NA,FALSE,NA,NA,NA,NA,NA,NA,1,"ADHD"
1373,9,1874962,2441120,TRUE,295,1468,NA,0.000427274,NA,0.000215747,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1374,9,2441121,3079045,TRUE,267,1533,NA,0.000192046,NA,0.0389346,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1375,9,3079046,4025355,TRUE,335,1859,NA,0.000447755,NA,0.000262341,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1376,9,4025356,4596614,TRUE,336,1666,NA,0.000225558,NA,0.0345867,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1377,9,4596615,5437591,TRUE,232,1773,NA,2.65528e-05,NA,0.382873,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1378,9,5437592,6859791,TRUE,432,3093,NA,0.000691639,NA,1.58455e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1379,9,6859792,7388202,TRUE,243,1890,NA,0.000361176,NA,0.000523673,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1380,9,7388203,8262303,TRUE,397,2416,NA,0.000178745,NA,0.0919045,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1381,9,8262304,9170120,TRUE,391,2781,NA,0.000698839,NA,5.02358e-07,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1382,9,9170121,9920258,TRUE,316,2196,NA,0.000155197,NA,0.0930101,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1383,9,9920259,10675474,TRUE,274,2318,8.52315e-05,0.000338247,0.422144,0.00160583,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1384,9,10675475,11270764,TRUE,151,1698,0.00061831,6.56141e-05,0.0555032,0.197827,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1385,9,11270765,12044915,TRUE,103,2299,0.000184237,0.000127868,0.265812,0.0322347,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1386,9,12044916,12664858,TRUE,161,1650,NA,0.00011464,NA,0.0850093,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1387,9,12664859,13512852,TRUE,203,1478,NA,0.000169687,NA,0.0388708,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1388,9,13512853,14244747,TRUE,283,1876,NA,6.74422e-05,NA,0.263829,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1389,9,14244748,14902924,TRUE,353,1608,0.000562319,0.000524509,0.162752,4.61049e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1390,9,14902925,15839403,TRUE,251,1985,7.90773e-05,0.000220348,0.423663,0.0198739,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1391,9,15839404,16658377,TRUE,296,1793,0.000399363,0.000399651,0.219758,0.000481034,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1392,9,16658378,17392382,TRUE,153,2038,2.27477e-06,0.000270979,0.482394,0.00114316,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1393,9,17392383,17990565,TRUE,162,1538,NA,0.000229081,NA,0.0047374,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1394,9,17990566,18754196,TRUE,300,1968,NA,0.000112299,NA,0.159056,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1395,9,18754197,19463292,TRUE,229,1835,NA,0.000339355,NA,0.000813501,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1396,9,19463293,20483880,TRUE,328,2002,0.000391717,0.000529429,0.235033,2.38617e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1397,9,20483881,21674032,TRUE,302,2530,0.000474039,0.000305323,0.183909,0.00526062,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1398,9,21674033,23091193,TRUE,361,2785,NA,0.000402721,NA,0.00121753,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1399,9,23091194,23859374,TRUE,264,1578,NA,0.000580821,NA,8.96374e-07,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1400,9,23859375,24757729,TRUE,218,1616,NA,0.000353469,NA,0.000389602,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1401,9,24757730,25957606,TRUE,327,2837,0.000501979,0.000146284,0.179987,0.107012,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1402,9,25957607,26747214,TRUE,252,1757,8.35745e-05,0.000127815,0.420214,0.1099,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1403,9,26747215,27366479,TRUE,204,1693,NA,0.000267823,NA,0.00340898,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1404,9,27366480,28067454,TRUE,217,1644,0.000350537,0.000250323,0.213801,0.00881212,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1405,9,28067455,28766060,TRUE,232,1673,0.000328881,0.000353845,0.234614,0.000577906,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1406,9,28766061,29596501,TRUE,168,2640,0.000494496,8.98563e-05,0.108567,0.140484,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1407,9,29596502,30410078,TRUE,146,1823,NA,0.000224566,NA,0.0046571,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1408,9,30410079,31115153,TRUE,95,1677,4.79342e-05,0.000625178,0.41752,5.24102e-13,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1409,9,31115154,32253283,TRUE,122,3227,NA,0.000232532,NA,0.00160592,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1410,9,32253284,33194892,TRUE,222,2156,0.000262003,0.000231995,0.274995,0.0116043,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1411,9,33194893,34704544,TRUE,235,2777,NA,0.000287502,NA,0.00323799,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1412,9,34704545,36749273,TRUE,454,3321,NA,0.000494677,NA,0.000432346,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1413,9,36749274,37687112,TRUE,295,1940,3.4658e-05,0.000560137,0.462772,3.60983e-06,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1414,9,37687113,38822977,TRUE,287,2059,NA,0.000213544,NA,0.031245,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1415,9,38822978,43903829,TRUE,4,31,1.75603e-05,NA,0.306929,NA,FALSE,NA,NA,NA,NA,NA,NA,1,"ADHD"
1416,9,43903830,66673058,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1417,9,66673059,70939677,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1418,9,70939678,72288878,TRUE,299,2317,NA,0.000547423,NA,6.07852e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1419,9,72288879,73915494,TRUE,346,3645,NA,0.000521992,NA,3.38965e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1420,9,73915495,74950318,TRUE,249,1837,2.63191e-05,0.000258565,0.466352,0.00878401,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1421,9,74950319,76197744,TRUE,159,2301,0.000864459,9.82492e-05,0.0169985,0.115606,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1422,9,76197745,77862308,TRUE,308,2924,0.000284408,0.000821101,0.290939,5.25305e-10,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1423,9,77862309,78630915,TRUE,282,2123,NA,9.67181e-05,NA,0.18585,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1424,9,78630916,79451035,TRUE,353,2074,0.000542474,0.000167913,0.171022,0.086129,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1425,9,79451036,80137024,TRUE,197,1680,0.000467433,0.000186478,0.138382,0.0251014,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1426,9,80137025,81161597,TRUE,192,1938,NA,0.000101421,NA,0.134392,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1427,9,81161598,82601465,TRUE,410,2602,0.000634035,0.00098872,0.152337,3.86585e-11,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1428,9,82601466,83455502,TRUE,211,2610,NA,0.000578498,NA,6.58029e-08,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1429,9,83455503,85135751,TRUE,356,2916,NA,0.000247612,NA,0.0259578,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1430,9,85135752,86769886,TRUE,395,3325,NA,0.000723179,NA,2.98863e-07,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1431,9,86769887,87815449,TRUE,259,2494,NA,0.000201683,NA,0.0309115,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1432,9,87815450,89171796,TRUE,218,2397,NA,0.000175998,NA,0.0399822,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1433,9,89171797,90135154,TRUE,293,2308,NA,0.000526289,NA,1.01653e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1434,9,90135155,90890979,TRUE,187,1818,0.000578889,0.000407696,0.0867703,2.61857e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1435,9,90890980,91643255,TRUE,134,1666,0.000313336,0.00012254,0.184699,0.057521,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1436,9,91643256,92500277,TRUE,195,1794,NA,0.000367144,NA,0.000133247,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1437,9,92500278,93441050,TRUE,195,2046,NA,0.000286181,NA,0.00202034,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1438,9,93441051,94175374,TRUE,213,1743,NA,0.000245543,NA,0.00861065,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1439,9,94175375,94924482,TRUE,160,2154,0.000472436,0.000152058,0.113195,0.0378549,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1440,9,94924483,95854925,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1441,9,95854926,96670171,TRUE,182,2191,0.000181647,0.000244288,0.319337,0.00603036,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1442,9,96670172,97418633,TRUE,149,1608,0.000326186,0.00010945,0.187705,0.0890922,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1443,9,97418634,98885862,TRUE,313,2615,NA,0.000254927,NA,0.0174898,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1444,9,98885863,100310517,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1445,9,100310518,101596750,TRUE,354,2766,NA,0.000452356,NA,0.000295895,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1446,9,101596751,103165725,TRUE,264,2440,NA,0.000446162,NA,6.37706e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1447,9,103165726,104222848,TRUE,194,2264,NA,0.000115514,NA,0.101458,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1448,9,104222849,105043411,TRUE,201,2275,NA,8.72907e-05,NA,0.168339,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1449,9,105043412,105846545,TRUE,191,2601,0.000131024,NA,0.366346,NA,FALSE,NA,NA,NA,NA,NA,NA,1,"ADHD"
1450,9,105846546,107061019,TRUE,236,3239,NA,0.000542493,NA,1.61158e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1451,9,107061020,108203095,TRUE,319,3041,0.00085996,0.000351479,0.0612844,0.00221824,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1452,9,108203096,109150717,TRUE,149,1615,0.000415752,0.000363216,0.13347,3.69858e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1453,9,109150718,110630150,TRUE,438,3052,0.00161977,0.000311326,0.00753897,0.0135775,TRUE,-0.484023,-0.484023,FALSE,-1,0.17529,0.159481,2,NA
1454,9,110630151,111368107,TRUE,202,1810,NA,9.23769e-05,NA,0.155885,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1455,9,111368108,112076381,TRUE,185,1877,0.000791226,5.96643e-05,0.0337129,0.242665,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1456,9,112076382,112865520,TRUE,258,2077,NA,0.000576215,NA,5.4322e-07,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1457,9,112865521,113646149,TRUE,305,2249,NA,0.00023761,NA,0.0222838,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1458,9,113646150,114443475,TRUE,248,1930,NA,2.7281e-05,NA,0.384341,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1459,9,114443476,115390112,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1460,9,115390113,116159540,TRUE,222,1761,NA,0.000336505,NA,0.00071954,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1461,9,116159541,117054909,TRUE,278,1897,NA,0.000272401,NA,0.0086423,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1462,9,117054910,117989017,TRUE,278,2191,NA,0.000210038,NA,0.0299876,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1463,9,117989018,119001227,TRUE,178,2171,0.000312987,0.00019926,0.21645,0.0155999,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1464,9,119001228,119890464,TRUE,295,1988,0.000863705,0.000236353,0.053984,0.0208488,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1465,9,119890465,121008529,TRUE,338,2501,0.000123515,0.000346784,0.403387,0.00275716,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1466,9,121008530,122677719,TRUE,303,2899,NA,0.000296295,NA,0.00610001,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1467,9,122677720,124119883,TRUE,234,1856,NA,0.000222396,NA,0.0161822,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1468,9,124119884,125137578,TRUE,261,1974,NA,0.000321679,NA,0.00242693,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1469,9,125137579,126092931,TRUE,156,1587,0.000299511,0.000358711,0.211436,8.76842e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1470,9,126092932,127184582,TRUE,234,2164,6.87645e-05,0.000863214,0.429573,3.46448e-13,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1471,9,127184583,128785782,TRUE,171,1746,NA,0.000437222,NA,4.54311e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1472,9,128785783,129617771,TRUE,346,1801,NA,0.000239861,NA,0.0280912,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1473,9,129617772,130902727,TRUE,198,1776,NA,0.000125713,NA,0.0883462,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1474,9,130902728,132193798,TRUE,173,1488,0.000992185,6.09622e-05,0.0101932,0.235239,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1475,9,132193799,132999452,TRUE,208,2019,NA,0.000684148,NA,3.99192e-09,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1476,9,132999453,134141936,TRUE,287,1753,0.000340728,0.000127419,0.249721,0.132222,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1477,9,134141937,135135887,TRUE,236,1611,NA,9.52927e-05,NA,0.170563,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1478,9,135135888,136042490,TRUE,297,1901,0.000234812,0.000243139,0.319684,0.0190615,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1479,9,136042491,136770926,TRUE,215,1663,NA,0.0001233,NA,0.109206,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1480,9,136770927,137593527,TRUE,106,1034,NA,4.53863e-05,NA,0.251815,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1481,9,137593528,138202112,TRUE,257,1461,NA,0.000581257,NA,1.07319e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1482,9,138202113,138995791,TRUE,143,968,NA,0.00014234,NA,0.0465495,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1483,9,138995792,140097759,TRUE,97,884,0.00097265,0.000186115,0.00194287,0.00683451,TRUE,-0.177395,-0.177395,FALSE,-1,0.47055,0.588999,2,NA
1484,9,140097760,141146682,TRUE,68,606,NA,0.000252059,NA,7.92857e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1485,10,60515,1329232,TRUE,257,2363,NA,0.000476624,NA,2.55893e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1486,10,1329233,1872960,TRUE,235,1492,NA,0.000259109,NA,0.00812859,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1487,10,1872961,2637065,TRUE,291,2915,NA,0.000159185,NA,0.0789537,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1488,10,2637066,3225336,TRUE,189,1715,NA,6.03052e-05,NA,0.245575,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1489,10,3225337,3880322,TRUE,212,1738,4.58247e-05,0.000211707,0.44624,0.0168681,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1490,10,3880323,4813182,TRUE,298,2217,0.000446068,0.000178429,0.19612,0.0591199,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1491,10,4813183,5396242,TRUE,179,2235,NA,5.65048e-05,NA,0.250168,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1492,10,5396243,6234718,TRUE,379,2356,NA,0.000308734,NA,0.0100836,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1493,10,6234719,6897037,TRUE,273,1594,0.000165961,9.22651e-05,0.361417,0.193611,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1494,10,6897038,7659872,TRUE,319,2140,NA,0.000318,NA,0.00504595,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1495,10,7659873,8771920,TRUE,377,3088,0.000347217,0.000284053,0.273476,0.0146738,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1496,10,8771921,10081279,TRUE,275,3090,0.00043329,0.000567543,0.193536,1.34736e-06,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1497,10,10081280,10969481,TRUE,239,2097,NA,6.63934e-05,NA,0.246213,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1498,10,10969482,11856924,TRUE,299,2026,NA,0.000512087,NA,1.81584e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1499,10,11856925,12581571,TRUE,254,1705,0.000484847,0.00030469,0.158922,0.00309885,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1500,10,12581572,13208061,TRUE,299,1678,NA,0.000498826,NA,3.14839e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1501,10,13208062,14008135,TRUE,421,2142,NA,0.000262715,NA,0.0280574,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1502,10,14008136,14820755,TRUE,302,2360,NA,0.000514876,NA,1.9407e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1503,10,14820756,15946677,TRUE,349,2707,NA,0.000469824,NA,0.00022303,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1504,10,15946678,17065860,TRUE,261,2457,0.000475503,0.000447397,0.166483,5.16458e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1505,10,17065861,18529742,TRUE,312,3065,0.000337502,0.000613741,0.260166,8.46433e-07,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1506,10,18529743,19421514,TRUE,256,2510,NA,0.000237262,NA,0.0140968,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1507,10,19421515,19965624,TRUE,103,1789,0.000556075,0.000227697,0.0435367,0.00152912,TRUE,-0.0917458,-0.0917458,FALSE,-1,0.70337,0.810747,2,NA
1508,10,19965625,20616432,TRUE,201,1845,0.000359249,1.43381e-05,0.199921,0.42479,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1509,10,20616433,21477692,TRUE,220,2046,NA,0.000129043,NA,0.0916928,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1510,10,21477693,23365685,TRUE,274,2476,0.000125885,0.000572485,0.391289,1.50993e-06,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1511,10,23365686,24489447,TRUE,174,1949,NA,0.000191955,NA,0.0188941,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1512,10,24489448,25577761,TRUE,299,1937,NA,0.000413734,NA,0.000415796,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1513,10,25577762,26161974,TRUE,126,1847,0.0002975,9.48684e-05,0.189242,0.0982255,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1514,10,26161975,26888716,TRUE,103,2108,0.000373128,6.58025e-05,0.117086,0.155387,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1515,10,26888717,27669566,TRUE,159,2173,NA,2.91632e-05,NA,0.347439,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1516,10,27669567,28734422,TRUE,260,2679,NA,0.000196173,NA,0.0350941,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1517,10,28734423,29393749,TRUE,209,1799,5.9166e-05,7.70695e-05,0.434025,0.201827,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1518,10,29393750,30000223,TRUE,244,1821,NA,0.000117875,NA,0.120094,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1519,10,30000224,30919469,TRUE,232,2215,NA,7.83671e-05,NA,0.209397,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
