locus	chr	start	stop	phen	h2.obs	h2.latent	ascertained	p
1421	9	74950319	76197744	ASD	0.000905329	0.00145814	FALSE	0.0214885
1422	9	76197745	77862308	SCZ	0.000819864	0.0013131	FALSE	0.000145633
1423	9	77862309	78630915	SCZ	0.000269165	0.000431097	FALSE	0.0823473
1424	9	78630916	79451035	ASD	0.00100587	0.00162008	FALSE	0.0511056
1424	9	78630916	79451035	SCZ	0.000491611	0.000787368	FALSE	0.0140962
1425	9	79451036	80137024	ASD	0.000545598	0.000878748	FALSE	0.117648
1425	9	79451036	80137024	SCZ	0.000316688	0.00050721	FALSE	0.0311036
1426	9	80137025	81161597	SCZ	6.21593e-05	9.95549e-05	FALSE	0.345185
1427	9	81161598	82601465	ASD	0.000233661	0.000376338	FALSE	0.355108
1427	9	81161598	82601465	SCZ	0.000726074	0.00116289	FALSE	0.00189238
1428	9	82601466	83455502	SCZ	0.000121236	0.000194172	FALSE	0.224112
1429	9	83455503	85135751	SCZ	0.000844175	0.00135204	FALSE	0.000213508
1430	9	85135752	86769886	SCZ	0.000360009	0.000576593	FALSE	0.0596341
1431	9	86769887	87815449	SCZ	0.000198421	0.000317792	FALSE	0.145979
1432	9	87815450	89171796	SCZ	0.000146493	0.000234624	FALSE	0.207519
1433	9	89171797	90135154	SCZ	0.000301011	0.000482102	FALSE	0.0686905
1434	9	90135155	90890979	ASD	0.000596022	0.000959963	FALSE	0.0967153
1434	9	90135155	90890979	SCZ	0.000218135	0.000349367	FALSE	0.0918704
1435	9	90890980	91643255	ASD	0.000347678	0.000559976	FALSE	0.182939
1435	9	90890980	91643255	SCZ	0.000271511	0.000434854	FALSE	0.0305129
1436	9	91643256	92500277	SCZ	0.000867013	0.00138862	FALSE	2.15186e-06
1438	9	93441051	94175374	SCZ	0.000621579	0.000995526	FALSE	0.000393962
1439	9	94175375	94924482	ASD	0.000340044	0.000547681	FALSE	0.209153
1439	9	94175375	94924482	SCZ	0.00028518	0.000456747	FALSE	0.0361464
1440	9	94924483	95854925	SCZ	0.000459661	0.000736197	FALSE	0.001115
1441	9	95854926	96670171	SCZ	0.000401493	0.000643035	FALSE	0.00757398
1442	9	96670172	97418633	ASD	0.000236356	0.000380679	FALSE	0.265977
1442	9	96670172	97418633	SCZ	4.12926e-05	6.61346e-05	FALSE	0.371979
1443	9	97418634	98885862	SCZ	0.000428834	0.000686825	FALSE	0.0212979
1444	9	98885863	100310517	SCZ	0.000611193	0.000978892	FALSE	0.000497181
1445	9	100310518	101596750	SCZ	0.000505673	0.000809891	FALSE	0.0118256
1446	9	101596751	103165725	SCZ	0.00062107	0.000994711	FALSE	0.00159513
1447	9	103165726	104222848	SCZ	5.89381e-05	9.43957e-05	FALSE	0.348211
1448	9	104222849	105043411	SCZ	0.000518159	0.000829888	FALSE	0.00187959
1449	9	105043412	105846545	ASD	9.47242e-05	0.000152564	FALSE	0.400334
1449	9	105043412	105846545	SCZ	4.6207e-05	7.40055e-05	FALSE	0.370054
1451	9	107061020	108203095	ASD	0.000680499	0.00109602	FALSE	0.11855
1452	9	108203096	109150717	ASD	2.24817e-05	3.62094e-05	FALSE	0.465026
1452	9	108203096	109150717	SCZ	0.00063416	0.00101568	FALSE	9.06626e-05
1453	9	109150718	110630150	ASD	0.00110681	0.00178264	FALSE	0.0563122
1453	9	109150718	110630150	SCZ	0.000641198	0.00102695	FALSE	0.00604508
1454	9	110630151	111368107	SCZ	0.0001356	0.000217178	FALSE	0.205036
1455	9	111368108	112076381	ASD	0.000777406	0.0012521	FALSE	0.0418235
1455	9	111368108	112076381	SCZ	0.000727642	0.0011654	FALSE	1.71681e-05
1456	9	112076382	112865520	SCZ	5.33981e-05	8.55229e-05	FALSE	0.378134
1457	9	112865521	113646149	SCZ	0.000281927	0.000451536	FALSE	0.0755782
1458	9	113646150	114443475	SCZ	0.000314904	0.000504353	FALSE	0.041391
1459	9	114443476	115390112	ASD	0.000154633	0.000249054	FALSE	0.353572
1459	9	114443476	115390112	SCZ	0.00040359	0.000646394	FALSE	0.00846043
1460	9	115390113	116159540	SCZ	8.63596e-05	0.000138314	FALSE	0.301223
1461	9	116159541	117054909	SCZ	0.000174299	0.000279158	FALSE	0.189326
1462	9	117054910	117989017	SCZ	0.000466885	0.000747767	FALSE	0.0106268
1463	9	117989018	119001227	ASD	0.000129493	0.000208564	FALSE	0.371142
1463	9	117989018	119001227	SCZ	0.00026364	0.000422248	FALSE	0.0511695
1464	9	119001228	119890464	ASD	0.00068793	0.00110799	FALSE	0.103016
1464	9	119001228	119890464	SCZ	0.000483848	0.000774936	FALSE	0.00863533
1465	9	119890465	121008529	ASD	0.000178081	0.00028682	FALSE	0.368007
1465	9	119890465	121008529	SCZ	0.000372213	0.00059614	FALSE	0.0375056
1466	9	121008530	122677719	SCZ	0.00105147	0.00168404	FALSE	3.99955e-06
1467	9	122677720	124119883	SCZ	0.000282136	0.000451872	FALSE	0.0710533
1468	9	124119884	125137578	SCZ	0.000376539	0.000603068	FALSE	0.0290707
1469	9	125137579	126092931	ASD	0.000201584	0.000324675	FALSE	0.310871
1469	9	125137579	126092931	SCZ	0.000307756	0.000492906	FALSE	0.0297888
1470	9	126092932	127184582	ASD	0.000382132	0.000615468	FALSE	0.232797
1470	9	126092932	127184582	SCZ	0.000375345	0.000601156	FALSE	0.0286435
1471	9	127184583	128785782	SCZ	0.000256847	0.000411369	FALSE	0.0686477
1472	9	128785783	129617771	SCZ	0.000721137	0.00115498	FALSE	0.00061515
1473	9	129617772	130902727	SCZ	0.00072892	0.00116745	FALSE	7.70226e-05
1474	9	130902728	132193798	ASD	0.000850127	0.00136923	FALSE	0.0429505
1474	9	130902728	132193798	SCZ	0.000853282	0.00136662	FALSE	5.28652e-06
1475	9	132193799	132999452	SCZ	0.000458227	0.000733901	FALSE	0.0113452
1476	9	132999453	134141936	ASD	0.000142534	0.000229568	FALSE	0.399512
1476	9	132999453	134141936	SCZ	0.000299672	0.000479957	FALSE	0.0890058
1477	9	134141937	135135887	SCZ	0.000760626	0.00121823	FALSE	0.000120345
1478	9	135135888	136042490	ASD	1.7107e-05	2.75529e-05	FALSE	0.477725
1478	9	135135888	136042490	SCZ	0.000223667	0.000358227	FALSE	0.134274
1479	9	136042491	136770926	SCZ	0.000341179	0.000546436	FALSE	0.0487569
1480	9	136770927	137593527	SCZ	9.25888e-05	0.000148291	FALSE	0.281178
1481	9	137593528	138202112	SCZ	0.000224042	0.000358828	FALSE	0.146888
1482	9	138202113	138995791	SCZ	0.000105374	0.000168769	FALSE	0.285248
1483	9	138995792	140097759	ASD	0.00110671	0.00178249	FALSE	0.0194821
1483	9	138995792	140097759	SCZ	0.000408635	0.000654473	FALSE	0.0169678
1484	9	140097760	141146682	ASD	0.000335	0.000539557	FALSE	0.228886
1484	9	140097760	141146682	SCZ	0.000460264	0.000737164	FALSE	0.00536969
1485	10	60515	1329232	SCZ	0.000325426	0.000521206	FALSE	0.0517801
1486	10	1329233	1872960	SCZ	0.000339008	0.000542958	FALSE	0.0357583
1487	10	1872961	2637065	SCZ	0.000564041	0.000903374	FALSE	0.00327093
1488	10	2637066	3225336	SCZ	0.000311134	0.000498314	FALSE	0.0415836
1489	10	3225337	3880322	SCZ	0.000870375	0.001394	FALSE	3.59548e-06
1490	10	3880323	4813182	ASD	0.0005206	0.000838487	FALSE	0.176816
1490	10	3880323	4813182	SCZ	0.000267773	0.000428868	FALSE	0.0949107
1491	10	4813183	5396242	SCZ	0.000190535	0.000305163	FALSE	0.109586
1492	10	5396243	6234718	SCZ	7.66398e-05	0.000122747	FALSE	0.359486
1493	10	6234719	6897037	SCZ	0.00044221	0.000708248	FALSE	0.013308
1494	10	6897038	7659872	SCZ	0.000219805	0.000352042	FALSE	0.143241
1495	10	7659873	8771920	ASD	2.37522e-05	3.82556e-05	FALSE	0.47587
1496	10	8771921	10081279	ASD	0.000636646	0.00102539	FALSE	0.116408
1496	10	8771921	10081279	SCZ	0.000872939	0.00139811	FALSE	1.53617e-05
1498	10	10969482	11856924	SCZ	0.000508655	0.000814666	FALSE	0.00870595
1499	10	11856925	12581571	ASD	0.000833434	0.00134234	FALSE	0.062382
1499	10	11856925	12581571	SCZ	0.000170086	0.000272411	FALSE	0.183691
1500	10	12581572	13208061	SCZ	0.000280654	0.000449499	FALSE	0.0776716
1501	10	13208062	14008135	SCZ	0.000547769	0.000877312	FALSE	0.0120617
1502	10	14008136	14820755	SCZ	0.000562281	0.000900554	FALSE	0.00415997
1503	10	14820756	15946677	SCZ	0.000912966	0.00146222	FALSE	5.73137e-05
1504	10	15946678	17065860	ASD	0.000365056	0.000587966	FALSE	0.239178
1504	10	15946678	17065860	SCZ	0.000210566	0.000337244	FALSE	0.132187
1505	10	17065861	18529742	ASD	9.4672e-05	0.00015248	FALSE	0.424622
1505	10	17065861	18529742	SCZ	0.000743434	0.00119069	FALSE	0.000375988
1506	10	18529743	19421514	SCZ	0.00118028	0.00189034	FALSE	8.85654e-09
1507	10	19421515	19965624	ASD	0.000571566	0.000920573	FALSE	0.0565398
1507	10	19421515	19965624	SCZ	0.000329337	0.000527469	FALSE	0.00744991
1508	10	19965625	20616432	ASD	0.000411909	0.000663428	FALSE	0.17853
1508	10	19965625	20616432	SCZ	0.000379948	0.000608528	FALSE	0.0126493
1509	10	20616433	21477692	SCZ	0.000532829	0.000853384	FALSE	0.00190168
1510	10	21477693	23365685	SCZ	0.0001556	0.00024921	FALSE	0.228196
1511	10	23365686	24489447	SCZ	0.000403912	0.000646909	FALSE	0.0121318
1512	10	24489448	25577761	SCZ	0.0006252	0.00100133	FALSE	0.0019643
1513	10	25577762	26161974	ASD	0.00054003	0.00086978	FALSE	0.0829341
1513	10	25577762	26161974	SCZ	0.000149461	0.000239379	FALSE	0.138062
1514	10	26161975	26888716	ASD	0.00026502	0.000426845	FALSE	0.219269
1515	10	26888717	27669566	SCZ	0.000440499	0.000705508	FALSE	0.00239253
1516	10	27669567	28734422	SCZ	0.000774656	0.0012407	FALSE	5.31428e-05
1517	10	28734423	29393749	SCZ	0.000458449	0.000734256	FALSE	0.00437264
1518	10	29393750	30000223	SCZ	0.000162574	0.000260381	FALSE	0.173617
1519	10	30000224	30919469	SCZ	9.09413e-05	0.000145652	FALSE	0.299682
1520	10	30919470	32457293	ASD	0.000723549	0.00116536	FALSE	0.0900003
1521	10	32457294	33655458	SCZ	0.000370195	0.000592908	FALSE	0.017772
1522	10	33655459	35178224	SCZ	0.00106946	0.00171286	FALSE	9.4119e-06
1523	10	35178225	36475838	ASD	0.000383292	0.000617336	FALSE	0.204067
1523	10	35178225	36475838	SCZ	0.000182402	0.000292137	FALSE	0.139858
1524	10	36475839	37561443	ASD	0.000371737	0.000598725	FALSE	0.208415
1524	10	36475839	37561443	SCZ	0.000489827	0.000784512	FALSE	0.00298574
1525	10	37561444	38566460	SCZ	6.76375e-05	0.000108329	FALSE	0.23047
1526	10	38566461	42392742	ASD	5.51964e-05	8.89002e-05	FALSE	0.30678
1526	10	38566461	42392742	SCZ	0.000102065	0.000163468	FALSE	0.0292497
1527	10	42392743	42984427	SCZ	8.84408e-05	0.000141648	FALSE	0.0935608
1528	10	42984428	43769842	SCZ	7.58642e-05	0.000121505	FALSE	0.272657
1529	10	43769843	44893846	SCZ	0.000303702	0.000486412	FALSE	0.052571
1530	10	44893847	46327144	ASD	0.000331725	0.000534281	FALSE	0.250705
1530	10	44893847	46327144	SCZ	0.000371082	0.000594328	FALSE	0.0242992
1531	10	46327145	49197320	ASD	0.000548227	0.000882983	FALSE	0.104922
1531	10	46327145	49197320	SCZ	0.000307468	0.000492443	FALSE	0.028194
1532	10	49197321	50145673	SCZ	0.000220483	0.000353128	FALSE	0.0934013
1534	10	51724040	53129609	SCZ	0.000562758	0.000901318	FALSE	0.00172071
1535	10	53129610	53919161	ASD	4.88461e-05	7.86723e-05	FALSE	0.450205
1535	10	53129610	53919161	SCZ	0.000414437	0.000663766	FALSE	0.0143406
1536	10	53919162	55104428	SCZ	0.000519468	0.000831985	FALSE	0.00537179
1537	10	55104429	55867694	SCZ	0.000352105	0.000563935	FALSE	0.0142691
1538	10	55867695	57044845	SCZ	0.000393645	0.000630466	FALSE	0.024625
1539	10	57044846	57955671	SCZ	0.000193765	0.000310336	FALSE	0.0664131
1540	10	57955672	58809133	SCZ	2.10673e-05	3.37417e-05	FALSE	0.401565
1541	10	58809134	59822946	SCZ	0.000426752	0.00068349	FALSE	0.00261214
1542	10	59822947	61470383	SCZ	0.000179617	0.000287676	FALSE	0.182431
1543	10	61470384	62626465	SCZ	0.00135068	0.00216326	FALSE	2.35751e-10
1544	10	62626466	64069687	SCZ	0.00122887	0.00196818	FALSE	1.07281e-07
1545	10	64069688	65400431	ASD	0.000926687	0.00149254	FALSE	0.0334753
1545	10	64069688	65400431	SCZ	0.00138518	0.00221851	FALSE	2.21778e-11
1546	10	65400432	66510387	SCZ	0.000549315	0.000879788	FALSE	0.000906933
1547	10	66510388	67146043	SCZ	0.00021861	0.000350128	FALSE	0.0414759
1548	10	67146044	67769822	ASD	0.000121809	0.000196188	FALSE	0.360582
1548	10	67146044	67769822	SCZ	0.000127532	0.000204257	FALSE	0.170781
1549	10	67769823	68623274	ASD	0.000837403	0.00134873	FALSE	0.0272542
1549	10	67769823	68623274	SCZ	0.000431829	0.000691622	FALSE	0.00361126
1550	10	68623275	69904170	SCZ	0.00037677	0.000603438	FALSE	0.00890989
1551	10	69904171	71050504	SCZ	0.000308924	0.000494775	FALSE	0.0443685
1552	10	71050505	71672997	ASD	0.000390186	0.00062844	FALSE	0.250813
1552	10	71050505	71672997	SCZ	7.41749e-05	0.000118799	FALSE	0.355202
1553	10	71672998	72659223	SCZ	0.000231879	0.000371379	FALSE	0.146468
1554	10	72659224	73514214	SCZ	0.000210256	0.000336748	FALSE	0.175323
1555	10	73514215	75694023	SCZ	5.30292e-05	8.4932e-05	FALSE	0.371682
1556	10	75694024	77144961	SCZ	0.000117201	0.00018771	FALSE	0.20503
1557	10	77144962	78665481	SCZ	0.000649655	0.00104049	FALSE	0.0011297
1558	10	78665482	79952996	SCZ	0.00103478	0.00165731	FALSE	4.52065e-06
1559	10	79952997	81190573	SCZ	0.000909933	0.00145736	FALSE	0.000442821
1560	10	81190574	81763230	SCZ	0.000115493	0.000184974	FALSE	0.0920029
1561	10	81763231	82378048	SCZ	2.63683e-05	4.22317e-05	FALSE	0.40984
1562	10	82378049	83596350	SCZ	0.000570613	0.000913899	FALSE	0.00147204
1563	10	83596351	84679429	SCZ	0.00029641	0.000474733	FALSE	0.0502542
1564	10	84679430	85463484	SCZ	0.00029338	0.00046988	FALSE	0.0135598
1565	10	85463485	86459980	SCZ	0.000415252	0.000665071	FALSE	0.0159952
1566	10	86459981	87287935	ASD	0.000281267	0.000453012	FALSE	0.232081
1566	10	86459981	87287935	SCZ	0.000243426	0.000389874	FALSE	0.0488123
1567	10	87287936	88443652	SCZ	0.000909822	0.00145718	FALSE	1.08776e-05
1568	10	88443653	89971628	SCZ	0.00038557	0.000617532	FALSE	0.0303458
1569	10	89971629	91021321	SCZ	0.000653952	0.00104738	FALSE	0.000782261
1570	10	91021322	91960435	ASD	0.000143479	0.00023109	FALSE	0.364221
1570	10	91021322	91960435	SCZ	0.000537077	0.000860187	FALSE	0.00114106
1571	10	91960436	92911506	SCZ	0.000430192	0.000688999	FALSE	0.00638175
1572	10	92911507	94503299	SCZ	0.000465503	0.000745555	FALSE	0.00409779
1573	10	94503300	95528160	ASD	0.000137195	0.000220969	FALSE	0.388003
1573	10	94503300	95528160	SCZ	0.000447034	0.000715974	FALSE	0.0123761
1575	10	97040173	98005994	ASD	0.000143164	0.000230582	FALSE	0.368404
1575	10	97040173	98005994	SCZ	0.000182868	0.000292883	FALSE	0.137007
1576	10	98005995	99367800	SCZ	0.000241422	0.000386663	FALSE	0.131099
1577	10	99367801	100337830	ASD	0.000420781	0.000677716	FALSE	0.206438
1577	10	99367801	100337830	SCZ	0.0001761	0.000282044	FALSE	0.170892
1578	10	100337831	101271451	ASD	0.000515792	0.000830742	FALSE	0.0739731
1578	10	100337831	101271451	SCZ	0.000398103	0.000637605	FALSE	0.0018087
1579	10	101271452	102509298	SCZ	0.000361676	0.000579263	FALSE	0.026656
1580	10	102509299	104206837	ASD	0.000223999	0.000360776	FALSE	0.341177
1580	10	102509299	104206837	SCZ	0.00107683	0.00172467	FALSE	1.4221e-06
1581	10	104206838	106142283	ASD	0.00131207	0.00211324	FALSE	0.0152431
1581	10	104206838	106142283	SCZ	0.00105917	0.00169637	FALSE	2.42678e-06
1582	10	106142284	107877787	SCZ	0.000672106	0.00107645	FALSE	0.000708383
1583	10	107877788	108725997	SCZ	7.62592e-05	0.000122137	FALSE	0.311052
1584	10	108725998	109579149	SCZ	0.00023665	0.000379021	FALSE	0.0768377
1585	10	109579150	110358382	SCZ	7.55646e-05	0.000121025	FALSE	0.296861
1586	10	110358383	112164981	ASD	0.00086262	0.00138935	FALSE	0.0620862
1587	10	112164982	113117615	SCZ	0.00069152	0.00110755	FALSE	0.000526889
1588	10	113117616	114255954	SCZ	0.000270025	0.000432474	FALSE	0.0662539
1589	10	114255955	115588903	ASD	0.000253831	0.000408824	FALSE	0.333672
1589	10	114255955	115588903	SCZ	0.000485095	0.000776932	FALSE	0.0174164
1590	10	115588904	116845213	SCZ	0.000297281	0.000476128	FALSE	0.0671968
1593	10	119528731	120592839	ASD	0.000279862	0.00045075	FALSE	0.298897
1593	10	119528731	120592839	SCZ	0.000299663	0.000479944	FALSE	0.0688827
1594	10	120592840	121874445	SCZ	0.000292422	0.000468345	FALSE	0.0832069
1595	10	121874446	122803506	SCZ	0.000206328	0.000330456	FALSE	0.146885
1596	10	122803507	123856184	SCZ	0.000367429	0.000588477	FALSE	0.046957
1597	10	123856185	124894142	ASD	0.000393553	0.000633863	FALSE	0.248511
1597	10	123856185	124894142	SCZ	0.000366956	0.000587719	FALSE	0.0459938
1598	10	124894143	125798319	SCZ	0.000357573	0.000572693	FALSE	0.048588
1599	10	125798320	126875816	ASD	0.000128005	0.000206167	FALSE	0.402132
1599	10	125798320	126875816	SCZ	6.62863e-05	0.000106165	FALSE	0.36399
1600	10	126875817	127997708	ASD	1.2258e-05	1.97429e-05	FALSE	0.480324
1600	10	126875817	127997708	SCZ	0.000366681	0.00058728	FALSE	0.0331421
1601	10	127997709	129134738	SCZ	0.000591985	0.000948129	FALSE	0.00393627
1602	10	129134739	129831969	ASD	0.000480351	0.000773661	FALSE	0.207322
1602	10	129134739	129831969	SCZ	0.000624205	0.000999733	FALSE	0.00276442
1603	10	129831970	130694008	ASD	0.00042105	0.000678151	FALSE	0.240552
1603	10	129831970	130694008	SCZ	0.000243976	0.000390754	FALSE	0.13173
1604	10	130694009	131694738	ASD	0.000176946	0.000284993	FALSE	0.354186
1604	10	130694009	131694738	SCZ	0.000201838	0.000323266	FALSE	0.13315
1605	10	131694739	132576793	ASD	0.000166678	0.000268454	FALSE	0.366105
1605	10	131694739	132576793	SCZ	0.00045704	0.000732	FALSE	0.0100231
1606	10	132576794	133111170	SCZ	0.000280397	0.000449086	FALSE	0.093439
1607	10	133111171	133818036	ASD	2.41602e-05	3.89129e-05	FALSE	0.47196
1608	10	133818037	134856054	ASD	0.000890292	0.00143392	FALSE	0.0843818
1608	10	133818037	134856054	SCZ	0.000322298	0.000516196	FALSE	0.0842944
1609	10	134856055	135524372	ASD	8.69136e-06	1.39985e-05	FALSE	0.472258
1610	11	87150	1061399	SCZ	0.000419019	0.000671104	FALSE	0.0135052
1611	11	1061400	1857845	SCZ	0.000319752	0.000512118	FALSE	0.0394538
1612	11	1857846	2477449	ASD	0.000258872	0.000416943	FALSE	0.275031
1612	11	1857846	2477449	SCZ	4.29195e-05	6.87403e-05	FALSE	0.383268
1613	11	2477450	3362508	SCZ	4.28806e-05	6.8678e-05	FALSE	0.41301
1614	11	3362509	4405707	ASD	0.000468668	0.000754845	FALSE	0.145523
1614	11	3362509	4405707	SCZ	0.000140701	0.000225347	FALSE	0.184814
1615	11	4405708	4946051	SCZ	0.000244178	0.000391078	FALSE	0.0830305
1617	11	5533058	6180840	SCZ	0.000275542	0.000441311	FALSE	0.059865
1618	11	6180841	7191230	SCZ	0.000473234	0.000757936	FALSE	0.0139014
1619	11	7191231	7915071	SCZ	0.000388703	0.000622551	FALSE	0.0219244
1620	11	7915072	9080939	SCZ	0.000715494	0.00114594	FALSE	0.00101671
1621	11	9080940	10370100	SCZ	0.000177291	0.00028395	FALSE	0.161185
1622	11	10370101	11081299	SCZ	0.000277465	0.000444391	FALSE	0.0682605
1623	11	11081300	11632650	SCZ	0.000654709	0.00104859	FALSE	0.00171064
1624	11	11632651	12470449	ASD	7.77712e-05	0.00012526	FALSE	0.439382
1624	11	11632651	12470449	SCZ	0.000403441	0.000646155	FALSE	0.0344001
1625	11	12470450	13364727	ASD	4.3302e-05	6.97429e-05	FALSE	0.45704
1625	11	12470450	13364727	SCZ	0.000146421	0.00023451	FALSE	0.217872
1626	11	13364728	15126767	SCZ	0.000358447	0.000574092	FALSE	0.0389662
1627	11	15126768	16383386	SCZ	0.000322896	0.000517153	FALSE	0.0405353
1628	11	16383387	17583948	ASD	0.000602254	0.00097	FALSE	0.113072
1628	11	16383387	17583948	SCZ	0.000532169	0.000852327	FALSE	0.00246693
1629	11	17583949	18740267	SCZ	0.000528658	0.000846703	FALSE	0.0044927
1630	11	18740268	19780784	SCZ	0.000303809	0.000486583	FALSE	0.0573352
1631	11	19780785	20686336	ASD	0.000239683	0.000386037	FALSE	0.341524
1631	11	19780785	20686336	SCZ	0.000922842	0.00147803	FALSE	5.83739e-05
1632	11	20686337	21442722	SCZ	0.000416682	0.000667362	FALSE	0.0176031
1634	11	22368744	23164544	SCZ	0.000166983	0.000267442	FALSE	0.109791
1635	11	23164545	24091272	ASD	0.000258331	0.000416072	FALSE	0.283002
1635	11	23164545	24091272	SCZ	0.000247539	0.000396461	FALSE	0.0742466
1636	11	24091273	24892439	SCZ	0.000438841	0.000702852	FALSE	0.00854954
1637	11	24892440	25662918	SCZ	0.000337744	0.000540934	FALSE	0.00523826
1639	11	26356981	27018307	ASD	0.000608833	0.000980596	FALSE	0.0748469
1640	11	27018308	28577718	SCZ	0.000985382	0.0015782	FALSE	5.69034e-07
1641	11	28577719	29530460	ASD	0.000235334	0.000379032	FALSE	0.277292
1641	11	28577719	29530460	SCZ	0.000641624	0.00102763	FALSE	6.84295e-05
1642	11	29530461	30570129	SCZ	0.000597118	0.00095635	FALSE	0.000192449
1643	11	30570130	32065771	ASD	0.000617401	0.000994395	FALSE	0.0833879
1643	11	30570130	32065771	SCZ	0.000234935	0.000376275	FALSE	0.0718984
1644	11	32065772	32830422	ASD	0.000222573	0.00035848	FALSE	0.290241
1644	11	32065772	32830422	SCZ	0.000359256	0.000575388	FALSE	0.0123774
1646	11	33905328	34672697	SCZ	0.000317015	0.000507734	FALSE	0.0387469
1647	11	34672698	35500367	ASD	0.000223008	0.000359181	FALSE	0.298038
1647	11	34672698	35500367	SCZ	0.000109289	0.000175038	FALSE	0.238541
1648	11	35500368	36331189	SCZ	0.000354435	0.000567667	FALSE	0.0308062
1649	11	36331190	37119024	SCZ	0.000169628	0.000271678	FALSE	0.145664
1650	11	37119025	37953086	SCZ	0.000376618	0.000603195	FALSE	0.00947485
1651	11	37953087	39329140	SCZ	0.000134489	0.000215399	FALSE	0.177174
1652	11	39329141	40362940	SCZ	0.000184037	0.000294756	FALSE	0.143803
1653	11	40362941	41603195	ASD	0.000175269	0.000282291	FALSE	0.356367
1653	11	40362941	41603195	SCZ	0.000495687	0.000793896	FALSE	0.00531538
1654	11	41603196	42858197	SCZ	0.000974356	0.00156054	FALSE	1.50163e-07
1655	11	42858198	43949377	ASD	0.000483385	0.000778547	FALSE	0.153132
1655	11	42858198	43949377	SCZ	0.000480271	0.000769206	FALSE	0.00397251
1656	11	43949378	45019559	SCZ	0.00027829	0.000445712	FALSE	0.121471
1657	11	45019560	46316005	ASD	5.63335e-05	9.07316e-05	FALSE	0.448491
1657	11	45019560	46316005	SCZ	0.000989969	0.00158554	FALSE	2.96545e-06
1658	11	46316006	48066366	SCZ	0.00103292	0.00165434	FALSE	2.59154e-09
